Participante,VLT,Perfil,ID_Maze,tipo_De_Frase,Resposta,RT_Alvo,Ordem
13,3,Bilingue,15,Non.Temp.Red.IV,2,1822,A
13,3,Bilingue,16,Non.Temp.Red.IV,2,1374,A
13,3,Bilingue,17,Temp.Red.PV,2,1165,A
13,3,Bilingue,18,Temp.Red.PV,1,1004,A
13,3,Bilingue,19,Temp.Red.PV,2,1097,A
13,3,Bilingue,20,Temp.Red.PV,1,1404,A
13,3,Bilingue,21,Temp.Red.PV,2,1995,A
13,3,Bilingue,22,Temp.Red.PV,2,1861,A
13,3,Bilingue,23,Temp.Red.PV,1,1531,A
13,3,Bilingue,24,Temp.Red.PV,2,1194,A
17,3,Bilingue,1,Temp.Red.IV,1,2280,A
17,3,Bilingue,2,Temp.Red.IV,2,1651,A
17,3,Bilingue,3,Temp.Red.IV,2,2749,A
17,3,Bilingue,4,Temp.Red.IV,2,2442,A
17,3,Bilingue,5,Temp.Red.IV,2,2126,A
17,3,Bilingue,6,Temp.Red.IV,2,2018,A
17,3,Bilingue,7,Temp.Red.IV,1,1181,A
17,3,Bilingue,8,Temp.Red.IV,2,1227,A
17,3,Bilingue,9,Non.Temp.Red.IV,1,1829,A
17,3,Bilingue,10,Non.Temp.Red.IV,2,1260,A
17,3,Bilingue,11,Non.Temp.Red.IV,1,1393,A
17,3,Bilingue,12,Non.Temp.Red.IV,2,1444,A
17,3,Bilingue,13,Non.Temp.Red.IV,1,4112,A
17,3,Bilingue,14,Non.Temp.Red.IV,1,2211,A
17,3,Bilingue,15,Non.Temp.Red.IV,1,1106,A
17,3,Bilingue,16,Non.Temp.Red.IV,1,1334,A
17,3,Bilingue,17,Temp.Red.PV,1,1728,A
17,3,Bilingue,18,Temp.Red.PV,2,2625,A
17,3,Bilingue,19,Temp.Red.PV,1,943,A
17,3,Bilingue,20,Temp.Red.PV,1,969,A
17,3,Bilingue,21,Temp.Red.PV,2,1306,A
17,3,Bilingue,22,Temp.Red.PV,2,1108,A
17,3,Bilingue,23,Temp.Red.PV,1,1121,A
17,3,Bilingue,24,Temp.Red.PV,2,1172,A
27,3,Bilingue,1,Temp.Red.IV,1,4304,A
27,3,Bilingue,2,Temp.Red.IV,1,744,A
27,3,Bilingue,3,Temp.Red.IV,2,3287,A
27,3,Bilingue,4,Temp.Red.IV,1,1167,A
27,3,Bilingue,5,Temp.Red.IV,1,2505,A
27,3,Bilingue,6,Temp.Red.IV,2,1257,A
27,3,Bilingue,7,Temp.Red.IV,1,1480,A
27,3,Bilingue,8,Temp.Red.IV,2,2302,A
27,3,Bilingue,9,Non.Temp.Red.IV,1,1888,A
27,3,Bilingue,10,Non.Temp.Red.IV,2,4272,A
27,3,Bilingue,11,Non.Temp.Red.IV,1,1337,A
27,3,Bilingue,12,Non.Temp.Red.IV,1,2735,A
27,3,Bilingue,13,Non.Temp.Red.IV,2,3018,A
27,3,Bilingue,14,Non.Temp.Red.IV,1,1871,A
27,3,Bilingue,15,Non.Temp.Red.IV,2,1413,A
27,3,Bilingue,16,Non.Temp.Red.IV,1,1457,A
27,3,Bilingue,17,Temp.Red.PV,2,1296,A
27,3,Bilingue,18,Temp.Red.PV,1,688,A
27,3,Bilingue,19,Temp.Red.PV,1,1224,A
27,3,Bilingue,20,Temp.Red.PV,1,936,A
27,3,Bilingue,21,Temp.Red.PV,2,1429,A
27,3,Bilingue,22,Temp.Red.PV,1,1606,A
27,3,Bilingue,23,Temp.Red.PV,2,1360,A
27,3,Bilingue,24,Temp.Red.PV,2,1047,A
32,3,Bilingue,1,Temp.Red.IV,1,2275,B
32,3,Bilingue,2,Temp.Red.IV,1,1546,B
32,3,Bilingue,3,Temp.Red.IV,1,992,B
32,3,Bilingue,4,Temp.Red.IV,2,1575,B
32,3,Bilingue,5,Temp.Red.IV,2,1534,B
32,3,Bilingue,6,Temp.Red.IV,1,1303,B
32,3,Bilingue,7,Temp.Red.IV,1,1036,B
32,3,Bilingue,8,Temp.Red.IV,1,1501,B
32,3,Bilingue,9,Non.Temp.Red.IV,2,1479,B
32,3,Bilingue,10,Non.Temp.Red.IV,1,1213,B
32,3,Bilingue,11,Non.Temp.Red.IV,2,1408,B
32,3,Bilingue,12,Non.Temp.Red.IV,1,998,B
32,3,Bilingue,13,Non.Temp.Red.IV,2,1819,B
32,3,Bilingue,14,Non.Temp.Red.IV,2,1532,B
32,3,Bilingue,15,Non.Temp.Red.IV,2,2440,B
32,3,Bilingue,16,Non.Temp.Red.IV,1,1355,B
32,3,Bilingue,17,Temp.Red.PV,2,3132,B
32,3,Bilingue,18,Temp.Red.PV,2,1320,B
32,3,Bilingue,19,Temp.Red.PV,2,1097,B
32,3,Bilingue,20,Temp.Red.PV,1,941,B
32,3,Bilingue,21,Temp.Red.PV,2,800,B
32,3,Bilingue,22,Temp.Red.PV,2,1349,B
32,3,Bilingue,23,Temp.Red.PV,1,1956,B
32,3,Bilingue,24,Temp.Red.PV,2,2309,B
38,3,Bilingue,1,Temp.Red.IV,2,3105,A
38,3,Bilingue,2,Temp.Red.IV,1,3524,A
38,3,Bilingue,3,Temp.Red.IV,2,2630,A
38,3,Bilingue,4,Temp.Red.IV,2,1261,A
38,3,Bilingue,5,Temp.Red.IV,1,3870,A
38,3,Bilingue,6,Temp.Red.IV,1,3363,A
38,3,Bilingue,7,Temp.Red.IV,2,3247,A
38,3,Bilingue,8,Temp.Red.IV,1,3209,A
38,3,Bilingue,9,Non.Temp.Red.IV,2,3947,A
38,3,Bilingue,10,Non.Temp.Red.IV,2,1365,A
38,3,Bilingue,11,Non.Temp.Red.IV,1,3005,A
38,3,Bilingue,12,Non.Temp.Red.IV,2,1401,A
38,3,Bilingue,13,Non.Temp.Red.IV,2,2245,A
38,3,Bilingue,14,Non.Temp.Red.IV,2,2996,A
38,3,Bilingue,15,Non.Temp.Red.IV,2,4153,A
38,3,Bilingue,16,Non.Temp.Red.IV,2,5188,A
38,3,Bilingue,17,Temp.Red.PV,1,3425,A
38,3,Bilingue,18,Temp.Red.PV,2,1177,A
38,3,Bilingue,19,Temp.Red.PV,2,1949,A
38,3,Bilingue,20,Temp.Red.PV,2,1245,A
38,3,Bilingue,21,Temp.Red.PV,2,1885,A
38,3,Bilingue,22,Temp.Red.PV,0,0,A
38,3,Bilingue,23,Temp.Red.PV,2,1854,A
38,3,Bilingue,24,Temp.Red.PV,2,2688,A
75,3,Bilingue,1,Temp.Red.IV,1,3099,A
75,3,Bilingue,2,Temp.Red.IV,2,963,A
75,3,Bilingue,3,Temp.Red.IV,1,2203,A
75,3,Bilingue,4,Temp.Red.IV,2,1187,A
75,3,Bilingue,5,Temp.Red.IV,1,3931,A
75,3,Bilingue,6,Temp.Red.IV,1,1604,A
75,3,Bilingue,7,Temp.Red.IV,1,1476,A
75,3,Bilingue,8,Temp.Red.IV,2,2229,A
75,3,Bilingue,9,Non.Temp.Red.IV,2,3748,A
75,3,Bilingue,10,Non.Temp.Red.IV,0,0,A
75,3,Bilingue,11,Non.Temp.Red.IV,1,2723,A
75,3,Bilingue,12,Non.Temp.Red.IV,2,995,A
75,3,Bilingue,13,Non.Temp.Red.IV,1,3228,A
75,3,Bilingue,14,Non.Temp.Red.IV,2,1724,A
75,3,Bilingue,15,Non.Temp.Red.IV,1,2044,A
75,3,Bilingue,16,Non.Temp.Red.IV,1,4460,A
75,3,Bilingue,17,Temp.Red.PV,2,1940,A
75,3,Bilingue,18,Temp.Red.PV,1,1621,A
75,3,Bilingue,19,Temp.Red.PV,1,1100,A
75,3,Bilingue,20,Temp.Red.PV,1,956,A
75,3,Bilingue,21,Temp.Red.PV,1,4589,A
75,3,Bilingue,22,Temp.Red.PV,1,1683,A
75,3,Bilingue,23,Temp.Red.PV,1,1924,A
75,3,Bilingue,24,Temp.Red.PV,1,2132,A
